TITLE="/home/ydevaux/local/traitement_z_20_z_35/z_35mm_PL_traitement/z=35mm_alpha_14_beta_5_50img_run1_vfield_2D3C/vel_000010.dat"
VARIABLES="X","Y","Z","VX","VY","VZ","flag"
ZONE T="10", I=289, J=214, SOLUTIONTIME=10
-19.8532 -81.232 35 3714.27 -7004.09 2090.5 65572
-19.5198 -81.232 35 3836.87 -7244.92 2245.13 65572
-19.1864 -81.232 35 3664.42 -6880.13 2067.42 65572
-18.853 -81.232 35 3644.35 -6836.3 2018.4 65572
-18.5196 -81.232 35 3667.08 -6880.25 2046.29 65572
-18.1862 -81.232 35 3655.66 -6859.27 2083.58 65572
-17.8528 -81.232 35 3649.23 -6846.87 2078.48 65572
-17.5193 -81.232 35 3645.05 -6839.53 2072.01 65572
-17.1859 -81.232 35 3665.08 -6880.1 2049.47 65572
-16.8525 -81.232 35 3664.34 -6882.14 2049.69 65572
-16.5191 -81.232 35 3651 -6857.77 2062.56 65572
-16.1857 -81.232 35 3660.87 -6884.29 2045.2 65572
-15.8523 -81.232 35 3659.25 -6884.93 2044.18 65572
-15.5189 -81.232 35 3635.97 -6831.52 2074.97 65572
-15.1854 -81.232 35 3634.84 -6831.22 2074.15 65572
-14.852 -81.232 35 3634.95 -6834.46 2071.18 65572
-14.5186 -81.232 35 3653.15 -6885.35 2040.27 65572
-14.1852 -81.232 35 3653.99 -6882.81 2040.07 65572
-13.8518 -81.232 35 3640.84 -6846.62 2059.54 65572
-13.5184 -81.232 35 3650.97 -6867.16 2045.7 65572
-13.185 -81.232 35 3652.34 -6871.53 2041.84 65572
-12.8516 -81.232 35 3626.28 -6819.38 2072.02 65572
-12.5181 -81.232 35 3624.97 -6819.01 2071.48 65572
-12.1847 -81.232 35 3621.2 -6813.89 2073.76 65572
-11.8513 -81.232 35 3621.21 -6816.16 2071.47 65572
-11.5179 -81.232 35 3618.98 -6812.8 2072.18 65572
-11.1845 -81.232 35 3637.51 -6851.53 2047.53 65572
-10.8511 -81.232 35 3641.71 -6861 2040.18 65572
-10.5177 -81.232 35 3626.21 -6829.27 2057.14 65572
-10.1842 -81.232 35 3618.51 -6813.6 2064.58 65572
-9.85083 -81.232 35 3618.42 -6813.87 2062.57 65572
-9.51741 -81.232 35 3614.36 -6805.85 2065.6 65572
-9.184 -81.232 35 3612.94 -6803.39 2065.47 65572
-8.85059 -81.232 35 3611.37 -6800.71 2065.63 65572
-8.51717 -81.232 35 3610.17 -6799.16 2065.32 65572
-8.18376 -81.232 35 3608.71 -6797.46 2065.3 65572
-7.85034 -81.232 35 3607.72 -6796.77 2064.9 65572
-7.51693 -81.232 35 3606.39 -6795.15 2065.17 65572
-7.18352 -81.232 35 3605.4 -6794.35 2064.84 65572
-6.8501 -81.232 35 3603.93 -6792.93 2064.8 65572
-6.51669 -81.232 35 3606.48 -6799.71 2060.12 65572
-6.18328 -81.232 35 3603.55 -6794.31 2062.4 65572
-5.84986 -81.232 35 3610.55 -6811.8 2049.56 65572
-5.51645 -81.232 35 3622.53 -6846.43 2026.62 65572
-5.18303 -81.232 35 3602.84 -6804.06 2054.55 65572
-4.84962 -81.232 35 3622.54 -6850.74 2031.25 65572
-4.51621 -81.232 35 3602.13 -6798.27 2045.11 65572
-4.18279 -81.232 35 3584.75 -6757.42 2045.66 65572
-3.84938 -81.232 35 3601.48 -6799.45 2068.18 65572
-3.51597 -81.232 35 3654.63 -6936.24 2164.03 65572
-3.18255 -81.232 35 3614.91 -6828.14 2097.8 65572
-2.84914 -81.232 35 3285.35 -6010.72 1591.03 65572
-2.51572 -81.232 35 2926.88 -5212.08 1088.85 65572
-2.18231 -81.232 35 2804.94 -5038.73 980.412 65572
-1.8489 -81.232 35 2781.7 -5100.94 1012.89 65572
-1.51548 -81.232 35 2782.3 -5144.32 1044.92 65572
-1.18207 -81.232 35 2784.96 -5141.66 1023.01 65572
-0.848655 -81.232 35 2792.77 -5162.17 989.847 65572
-0.515241 -81.232 35 2792.74 -5165.28 1008.96 65572
-0.181828 -81.232 35 2787.82 -5145.92 1041.37 65572
0.151586 -81.232 35 2782.02 -5127.65 997.483 65572
0.485 -81.232 35 2779.53 -5116.45 936.308 65572
0.818414 -81.232 35 3765.22 -7464.42 -142.001 81956
1.15183 -81.232 35 4144.16 -8260.36 334.772 81956
1.48524 -81.232 35 4536.94 -9030.26 843.643 81956
1.81866 -81.232 35 4536.34 -8999.07 984.933 81956
2.15207 -81.232 35 3631.69 -6885.11 1995.04 65572
2.48548 -81.232 35 3550.94 -6705.64 2050.62 65572
2.8189 -81.232 35 3558.36 -6721.44 2062.23 65572
3.15231 -81.232 35 3562.14 -6729.37 2071.26 65572
3.48572 -81.232 35 3559.12 -6723.41 2068.27 65572
3.81914 -81.232 35 3555.34 -6716.27 2066.61 65572
4.15255 -81.232 35 3554.42 -6715.56 2067.32 65572
4.48597 -81.232 35 3553.2 -6714.69 2067.84 65572
4.81938 -81.232 35 3551.99 -6713.48 2066.97 65572
5.15279 -81.232 35 3550.28 -6710.44 2067.13 65572
5.48621 -81.232 35 3549.9 -6709.78 2066.27 65572
5.81962 -81.232 35 3552.44 -6715.36 2061.77 65572
6.15303 -81.232 35 3572.76 -6757.89 2035.84 65572
6.48645 -81.232 35 3567.8 -6748.2 2040.06 65572
6.81986 -81.232 35 3555.91 -6725.58 2051.86 65572
7.15328 -81.232 35 3567.66 -6757.51 2032.53 65572
7.48669 -81.232 35 3568.03 -6758.97 2030.42 65572
7.8201 -81.232 35 3549.85 -6714.76 2054.31 65572
8.15352 -81.232 35 3567.52 -6745.42 2035.58 65572
8.48693 -81.232 35 3560.97 -6734.11 2041.26 65572
8.82034 -81.232 35 3545.5 -6709.58 2053.66 65572
9.15376 -81.232 35 3554.61 -6733.45 2037.89 65572
9.48717 -81.232 35 3558.14 -6743.79 2034.78 65572
9.82059 -81.232 35 3539.77 -6703.57 2060.17 65572
10.154 -81.232 35 3553.58 -6728.91 2095.45 65572
10.4874 -81.232 35 2947.94 -5402.94 1176.74 65572
10.8208 -81.232 35 2921.22 -5346.8 1153.66 65572
11.1542 -81.232 35 2903.29 -5308.81 1166.65 65572
11.4877 -81.232 35 2916.05 -5337.31 1177.49 65572
11.8211 -81.232 35 2885.08 -5298.08 1169.7 65572
12.1545 -81.232 35 2763.58 -5097.36 1039.76 65572
12.4879 -81.232 35 2283.84 -4160.58 421.325 65572
12.8213 -81.232 35 2003.66 -3613.65 44.9483 65572
13.1547 -81.232 35 1952.85 -3514.08 -19.3271 65572
13.4881 -81.232 35 1969.67 -3553.08 -13.8993 65572
13.8216 -81.232 35 1994.94 -3622.11 -16.2175 65572
14.155 -81.232 35 1984.94 -3610.92 -14.5303 65572
14.4884 -81.232 35 1960.1 -3546.65 0.334515 65572
14.8218 -81.232 35 1980.78 -3592.2 -23.7205 65572
15.1552 -81.232 35 1985.4 -3597.19 -21.7511 65572
15.4886 -81.232 35 1970.97 -3565.32 -0.879337 65572
15.822 -81.232 35 1964.54 -3552.03 7.27993 65572
16.1554 -81.232 35 1965.68 -3554.83 6.15571 65572
16.4889 -81.232 35 1962.56 -3549.29 9.30885 65572
16.8223 -81.232 35 1961.66 -3548.16 8.38187 65572
17.1557 -81.232 35 1960.84 -3544.71 5.60269 65572
17.4891 -81.232 35 1963.66 -3548.33 -1.34236 65572
17.8225 -81.232 35 1962.02 -3543.32 -1.33525 65572
18.1559 -81.232 35 1970.13 -3560.54 -10.9494 65572
18.4893 -81.232 35 1985.34 -3591.87 -27.6224 65572
18.8228 -81.232 35 1966.17 -3550.41 -6.61867 65572
19.1562 -81.232 35 1985.33 -3591.23 -28.5385 65572
19.4896 -81.232 35 1970.3 -3559.9 -12.617 65572
19.823 -81.232 35 1961.65 -3541.05 -2.86295 65572
20.1564 -81.232 35 1963.36 -3544.64 -4.65676 65572
20.4898 -81.232 35 1959.8 -3536.59 -0.405813 65572
20.8232 -81.232 35 1963.86 -3545.16 -4.91361 65572
21.1567 -81.232 35 1962.06 -3540.46 -2.51701 65572
21.4901 -81.232 35 1971.51 -3560.14 -12.5564 65572
21.8235 -81.232 35 1987.27 -3592.65 -28.9071 65572
22.1569 -81.232 35 1972.1 -3560.3 -11.4675 65572
22.4903 -81.232 35 1982.68 -3583.99 -23.3263 65572
22.8237 -81.232 35 1968.65 -3556 -8.1825 65572
23.1571 -81.232 35 1981.2 -3586.4 -23.9186 65572
23.4906 -81.232 35 1981.8 -3591.2 -25.6319 65572
23.824 -81.232 35 1956.39 -3529.67 6.9727 65572
24.1574 -81.232 35 1962.85 -3543.65 5.77214 65572
24.4908 -81.232 35 1967.35 -3553.6 -2.14064 65572
24.8242 -81.232 35 1958.61 -3520.53 28.1383 65572
25.1576 -81.232 35 1972.86 -3546.96 40.8346 65572
25.491 -81.232 35 1965.77 -3532.99 30.3119 65572
25.8244 -81.232 35 1949.42 -3505.27 9.99337 65572
26.1579 -81.232 35 1956.1 -3518.94 16.7381 65572
26.4913 -81.232 35 1957.85 -3522.59 24.0291 65572
26.8247 -81.232 35 1938.86 -3476.95 4.09273 65572
27.1581 -81.232 35 1975.91 -3563.9 -36.2087 65572
27.4915 -81.232 35 1968.61 -3549.36 -27.0561 65572
27.8249 -81.232 35 1974.19 -3559.3 -32.6619 65572
28.1583 -81.232 35 1971.99 -3552.32 -28.2246 65572
28.4918 -81.232 35 1982.96 -3576.07 -42.2567 65572
28.8252 -81.232 35 1965.04 -3539.54 -28.149 65572
29.1586 -81.232 35 1975.73 -3552.61 5.43328 65572
29.492 -81.232 35 1971.78 -3548.62 -2.54468 65572
29.8254 -81.232 35 1962.38 -3534.99 -1.78951 65572
30.1588 -81.232 35 1964.92 -3545.81 5.5686 65572
30.4922 -81.232 35 1959.96 -3533.17 -3.38025 65572
30.8257 -81.232 35 1963.93 -3541.06 -8.86837 65572
31.1591 -81.232 35 1962.67 -3537.45 -6.59555 65572
31.4925 -81.232 35 1975.26 -3565.85 -13.8433 65572
31.8259 -81.232 35 1990.4 -3603.47 -37.8951 65572
32.1593 -81.232 35 1969.77 -3554.41 -14.0651 65572
32.4927 -81.232 35 1993.49 -3608.06 -36.9471 65572
32.8261 -81.232 35 2003.45 -3616.98 11.7778 65572
33.1596 -81.232 35 1983.98 -3578.01 17.1077 65572
33.493 -81.232 35 1990.37 -3591.7 2.8763 65572
33.8264 -81.232 35 2008.52 -3625.04 2.18248 65572
34.1598 -81.232 35 1972.82 -3549.81 -33.4515 65572
34.4932 -81.232 35 1956.19 -3516.94 -9.12009 65572
34.8266 -81.232 35 1978.15 -3563 -29.7998 65572
35.16 -81.232 35 1980.67 -3570.43 -35.3125 65572
35.4934 -81.232 35 1965.49 -3539.1 -19.5654 65572
35.8269 -81.232 35 1958.56 -3525.35 -12.7906 65572
36.1603 -81.232 35 1959.38 -3527.74 -14.5236 65572
36.4937 -81.232 35 1956.44 -3521.67 -12.4493 65572
36.8271 -81.232 35 1955.49 -3519.33 -15.2835 65572
37.1605 -81.232 35 1973.92 -3549.1 6.89966 65572
37.4939 -81.232 35 1968.93 -3543.64 2.12932 65572
37.8273 -81.232 35 1962.9 -3536.47 -2.27071 65572
38.1608 -81.232 35 1969.52 -3552.1 1.07578 65572
38.4942 -81.232 35 1967.05 -3545.78 -0.239452 65572
38.8276 -81.232 35 1989.82 -3588.22 11.3273 65572
39.161 -81.232 35 1996.82 -3616.99 -7.99456 65572
39.4944 -81.232 35 1992.03 -3637.47 25.992 65572
39.8278 -81.232 35 1974.61 -3607.53 54.1122 65572
40.1612 -81.232 35 1974.26 -3574.28 20.2972 65572
40.4947 -81.232 35 1992.47 -3585.17 18.8055 65572
40.8281 -81.232 35 1975.58 -3539.57 40.3508 65572
41.1615 -81.232 35 1958.71 -3523.59 19.6166 65572
41.4949 -81.232 35 1997.05 -3612.26 89.9865 65572
41.8283 -81.232 35 2723.47 -5186.89 1136.88 65572
42.1617 -81.232 35 2733.61 -5213.94 1160.45 65572
42.4951 -81.232 35 2725.06 -5196.79 1168.85 65572
42.8286 -81.232 35 2746.1 -5207.97 1178.35 65572
43.162 -81.232 35 1978.55 -3567.01 33.2708 65572
43.4954 -81.232 35 1965.78 -3538.6 12.1813 65572
43.8288 -81.232 35 1982.31 -3569.49 26.7624 65572
44.1622 -81.232 35 2004.17 -3608.22 10.0426 65572
44.4956 -81.232 35 1998.1 -3596.76 -14.7435 65572
44.829 -81.232 35 1967.29 -3538.46 -24.4785 65572
45.1624 -81.232 35 1960.68 -3528.97 -16.7381 65572
45.4959 -81.232 35 1962.37 -3534.88 -18.1251 65572
45.8293 -81.232 35 1959.68 -3529.15 -15.6179 65572
46.1627 -81.232 35 1963.72 -3537.96 -19.9317 65572
46.4961 -81.232 35 1961.5 -3534.55 -16.9221 65572
46.8295 -81.232 35 1970.87 -3555.69 -25.5497 65572
47.1629 -81.232 35 1987.16 -3589.27 -39.9516 65572
47.4963 -81.232 35 1971.62 -3556.78 -22.5378 65572
47.8298 -81.232 35 2012.88 -3657.97 -73.5753 65572
48.1632 -81.232 35 2468.62 -4752.7 -622.813 81956
48.4966 -81.232 35 2466.98 -4752.62 -622.712 81956
-47.5266 -80.5339 35 5209.68 -10438.1 -49.2003 65572
-47.1932 -80.5339 35 5203.9 -10405.5 -31.2585 65572
-46.8598 -80.5339 35 5209.29 -10436.7 -48.112 65572
-46.5263 -80.5339 35 5234.17 -10520.6 -94.9652 65572
-46.1929 -80.5339 35 5247.33 -10536.9 -104.948 65572
-45.8595 -80.5339 35 5221.2 -10447.9 -55.677 65572
-45.5261 -80.5339 35 5142.37 -10244.8 58.6724 65572
-45.1927 -80.5339 35 5003.37 -9902.14 253.831 65572
-44.8593 -80.5339 35 4826.66 -9456.25 509.694 65572
-44.5259 -80.5339 35 4685.46 -9093.31 719.317 65572
-44.1924 -80.5339 35 4646.44 -8995.74 776.03 65572
-43.859 -80.5339 35 4664.76 -9047.53 746.083 65572
-43.5256 -80.5339 35 4671.91 -9070.05 733.047 65572
-43.1922 -80.5339 35 4661.75 -9048.08 745.697 65572
-42.8588 -80.5339 35 4650.39 -9022.32 760.436 65572
-42.5254 -80.5339 35 4667.65 -9056.06 740.097 65572
-42.192 -80.5339 35 4700.1 -9123.85 699.972 65572
-41.8586 -80.5339 35 4628.04 -8988.34 780.048 65572
-41.5251 -80.5339 35 4374.32 -8496.89 1073.07 65572
-41.1917 -80.5339 35 4136.46 -8044.6 1346.89 65572
-40.8583 -80.5339 35 4080.43 -7967.09 1395.47 65572
-40.5249 -80.5339 35 4074.37 -7995.4 1380 65572
-40.1915 -80.5339 35 4046.32 -7947.29 1408.84 65572
-39.8581 -80.5339 35 4084.33 -8005.84 1371.12 65572
-39.5247 -80.5339 35 4354.12 -8506.7 1065.95 65572
-39.1912 -80.5339 35 4572.95 -8882.81 838.869 65572
-38.8578 -80.5339 35 4670.05 -9059.27 734.172 65572
-38.5244 -80.5339 35 4663.22 -9051.64 738.747 65572
-38.191 -80.5339 35 4646.36 -9022.6 755.462 65572
-37.8576 -80.5339 35 4652.1 -9032.28 748.858 65572
-37.5242 -80.5339 35 4649.7 -9023.28 752.971 65572
-37.1908 -80.5339 35 4658.22 -9047.01 738.611 65572
-36.8573 -80.5339 35 4655.25 -9045.73 739.044 65572
-36.5239 -80.5339 35 4586.18 -8871.31 839.105 65572
-36.1905 -80.5339 35 4451.38 -8510.47 1046.55 65572
-35.8571 -80.5339 35 4237.1 -7969.66 1361.24 65572
-35.5237 -80.5339 35 4169.78 -7804.32 1457.67 65572
-35.1903 -80.5339 35 4234.07 -7962.91 1363.58 65572
-34.8569 -80.5339 35 4441.51 -8482.24 1060.19 65572
-34.5234 -80.5339 35 4629.7 -8968.14 780.058 65572
-34.19 -80.5339 35 4681.91 -9109.65 699.151 65572
-33.8566 -80.5339 35 4652.26 -9036.86 740.804 65572
-33.5232 -80.5339 35 4631.5 -8984.94 770.526 65572
-33.1898 -80.5339 35 4652.19 -9043.3 737.302 65572
-32.8564 -80.5339 35 4686.69 -9135.19 684.842 65572
-32.523 -80.5339 35 4623.88 -8947 791.036 5046308
-32.1896 -80.5339 35 4413.75 -8360.72 1125.41 65572
-31.8561 -80.5339 35 4297.82 -8054.21 1301.63 65572
-31.5227 -80.5339 35 4416.46 -8366.11 1120.84 65572
-31.1893 -80.5339 35 4619.87 -8938.2 793.942 65572
-30.8559 -80.5339 35 4672.12 -9104 699.845 9764900
-30.5225 -80.5339 35 4653.5 -9044.03 732.874 65572
-30.1891 -80.5339 35 4665.69 -9055.03 725.262 65572
-29.8557 -80.5339 35 4611.08 -8966.32 776.734 65572
-29.5222 -80.5339 35 4376.94 -8521.29 1036.55 65572
-29.1888 -80.5339 35 4031.13 -7785.25 1469.98 65572
-28.8554 -80.5339 35 3773.88 -7160.55 1839.36 65572
-28.522 -80.5339 35 3648.98 -6821.4 2039.44 65572
-28.1886 -80.5339 35 3619.58 -6741.9 2086.08 65572
-27.8552 -80.5339 35 3647.39 -6818.54 2040.02 65572
-27.5218 -80.5339 35 3668.83 -6865.64 2010.7 65572
-27.1883 -80.5339 35 3645.31 -6818.96 2038.26 65572
-26.8549 -80.5339 35 3576.02 -6696.68 2113.23 65572
-26.5215 -80.5339 35 3641.26 -6813.81 2039.34 65572
-26.1881 -80.5339 35 3932.73 -7341.46 1714.54 65572
-25.8547 -80.5339 35 4192.21 -7869.39 1399.04 65572
-25.5213 -80.5339 35 4160.21 -7908.16 1379.2 65572
-25.1879 -80.5339 35 4125.87 -7940.21 1374.61 65572
-24.8544 -80.5339 35 4373.42 -8516.2 1043.7 65572
-24.521 -80.5339 35 4576.39 -8871.54 824.359 65572
-24.1876 -80.5339 35 4425.04 -8416.98 1053.05 65572
-23.8542 -80.5339 35 4280.68 -8071.33 1313.67 65572
-23.5208 -80.5339 35 4431.08 -8491.79 1135.93 65572
-23.1874 -80.5339 35 4598.66 -8994.57 760.993 65572
-22.854 -80.5339 35 4361.82 -8540.8 370.902 14420004
-22.5206 -80.5339 35 3985.43 -7837.24 107.154 65572
-22.1871 -80.5339 35 3677.51 -7206.73 267.852 65572
-21.8537 -80.5339 35 3483.9 -6746.19 635.604 65572
-21.5203 -80.5339 35 3504.21 -6708.83 722.078 65572
-21.1869 -80.5339 35 3533.35 -6731.49 633.239 65572
-20.8535 -80.5339 35 3459.53 -6687.41 528.004 65572
-20.5201 -80.5339 35 3465.44 -6839.96 678.925 65572
-20.1867 -80.5339 35 3746.25 -7431.74 1156.61 65572
-19.8532 -80.5339 35 4110.55 -8123.08 1475.67 65572
-19.5198 -80.5339 35 4553.86 -8944.04 1266.15 65572
-19.1864 -80.5339 35 4720.66 -9182.61 994.949 65572
-18.853 -80.5339 35 4574.83 -8780.72 1175.22 65572
-18.5196 -80.5339 35 4351.63 -8243.44 1501.65 65572
-18.1862 -80.5339 35 4344.42 -8176.09 1576.63 65572
-17.8528 -80.5339 35 4373.47 -8208.04 1550.13 65572
-17.5193 -80.5339 35 4328.52 -8148.35 1582.46 65572
-17.1859 -80.5339 35 4343.72 -8236.4 1534.08 65572
-16.8525 -80.5339 35 4579.05 -8801.76 1211.93 65572
-16.5191 -80.5339 35 4722.03 -9176.47 999.566 65572
-16.1857 -80.5339 35 4533.37 -8832.04 1197.37 65572
-15.8523 -80.5339 35 4258.91 -8272.63 1521.62 65572
-15.5189 -80.5339 35 4217.25 -8190.07 1569.61 65572
-15.1854 -80.5339 35 4222.46 -8229.98 1546.93 65572
-14.852 -80.5339 35 4163.91 -8156.47 1591.5 65572
-14.5186 -80.5339 35 4179.08 -8206.46 1561.83 65572
-14.1852 -80.5339 35 4479.88 -8792.46 1218.3 65572
-13.8518 -80.5339 35 4708.65 -9169.93 998.049 65572
-13.5184 -80.5339 35 4561.8 -8790.01 1210.5 65572
-13.185 -80.5339 35 4269.84 -8161.56 1570.86 65572
-12.8516 -80.5339 35 4214.9 -8048.29 1636.34 65572
-12.5181 -80.5339 35 4258.73 -8142.63 1581.48 65572
-12.1847 -80.5339 35 4286.19 -8202.76 1546.72 65572
-11.8513 -80.5339 35 4258.66 -8144.93 1579.74 65572
-11.5179 -80.5339 35 4221.07 -8064.81 1624.93 65572
-11.1845 -80.5339 35 4269.75 -8172.15 1561.17 65572
-10.8511 -80.5339 35 4500.22 -8681.38 1267.79 65572
-10.5177 -80.5339 35 4737.93 -9214.83 965.344 65572
-10.1842 -80.5339 35 4803.26 -9363.13 881.105 65572
-9.85083 -80.5339 35 4771.07 -9290.61 920.31 65572
-9.51741 -80.5339 35 4755.2 -9254.84 939.091 65572
-9.184 -80.5339 35 4763 -9272.59 928.112 65572
-8.85059 -80.5339 35 4766.57 -9281.16 922.475 65572
-8.51717 -80.5339 35 4763.17 -9274.58 925.586 65572
-8.18376 -80.5339 35 4760.48 -9269.98 927.883 65572
-7.85034 -80.5339 35 4762.08 -9274.4 925.502 65572
-7.51693 -80.5339 35 4765.11 -9281.91 921.721 65572
-7.18352 -80.5339 35 4758.04 -9270.26 928.783 65572
-6.8501 -80.5339 35 4744.64 -9245.26 943.255 65572
-6.51669 -80.5339 35 4767.21 -9288.36 919.404 65572
-6.18328 -80.5339 35 4813.85 -9381.69 867.21 65572
-5.84986 -80.5339 35 4710.07 -9197.32 968.415 9437220
-5.51645 -80.5339 35 4363.89 -8550.79 1333.16 65572
-5.18303 -80.5339 35 4189.46 -8220.76 1523.48 65572
-4.84962 -80.5339 35 4388 -8580.9 1316.54 65572
-4.51621 -80.5339 35 4659.81 -9027.5 1043.79 65572
-4.18279 -80.5339 35 4772.72 -9269.53 900.412 65572
-3.84938 -80.5339 35 4758.11 -9276.51 915.683 65572
-3.51597 -80.5339 35 4748.25 -9267.62 964.294 65572
-3.18255 -80.5339 35 4697.6 -9153.8 858.37 65572
-2.84914 -80.5339 35 4594.05 -8900.61 674.304 65572
-2.51572 -80.5339 35 4464.51 -8615.54 506.265 65572
-2.18231 -80.5339 35 4397.75 -8514.87 466.07 65572
-1.8489 -80.5339 35 4413.91 -8585.12 472.267 65572
-1.51548 -80.5339 35 4456.01 -8677.77 447.338 65572
-1.18207 -80.5339 35 4360.56 -8535.77 511.659 65572
-0.848655 -80.5339 35 4041.76 -8003.69 795.022 65572
-0.515241 -80.5339 35 3776.86 -7459.44 1108.61 65572
