TITLE="/home/ydevaux/local/traitement_z_20_z_35/z_35mm_PL_traitement/z=35mm_alpha_14_beta_5_50img_run1_vfield_2D3C/vel_000005.dat"
VARIABLES="X","Y","Z","VX","VY","VZ","flag"
ZONE T="5", I=289, J=214, SOLUTIONTIME=5
-47.5266 -81.232 35 5216.23 -10782.2 -148.334 65572
-47.1932 -81.232 35 5201.95 -10638.8 -74.1086 65572
-46.8598 -81.232 35 5210.81 -10772.6 -150.766 65572
-46.5263 -81.232 35 5155.29 -10706.9 -123.124 65572
-46.1929 -81.232 35 4930.05 -10060.6 246.963 65572
-45.8595 -81.232 35 4497.42 -8874.03 933.452 65572
-45.5261 -81.232 35 4041.54 -7857.69 1550.31 65572
-45.1927 -81.232 35 3751.55 -7257.2 1922.73 65572
-44.8593 -81.232 35 3662.4 -7022.32 2065.02 65572
-44.5259 -81.232 35 3693.79 -6991.71 2074.35 65572
-44.1924 -81.232 35 3732.93 -6992.74 2065.31 65572
-43.859 -81.232 35 3746.62 -6980.09 2068.19 65572
-43.5256 -81.232 35 3747.66 -6972.18 2071.09 65572
-43.1922 -81.232 35 3746.14 -6972.12 2070.47 65572
-42.8588 -81.232 35 3744.84 -6971.42 2070.3 65572
-42.5254 -81.232 35 3743.9 -6969.02 2070.92 65572
-42.192 -81.232 35 3742.74 -6967.31 2070.96 65572
-41.8586 -81.232 35 3741.37 -6966.33 2070.39 65572
-41.5251 -81.232 35 3739.98 -6964.9 2069.98 65572
-41.1917 -81.232 35 3738.78 -6963.36 2069.55 65572
-40.8583 -81.232 35 3737.33 -6961.33 2069.47 65572
-40.5249 -81.232 35 3736.23 -6960.11 2068.9 65572
-40.1915 -81.232 35 3734.95 -6958.41 2068.6 65572
-39.8581 -81.232 35 3736.46 -6963.03 2064.42 65572
-39.5247 -81.232 35 3733.67 -6958.44 2065.85 65572
-39.1912 -81.232 35 3739.38 -6969.83 2057.3 65572
-38.8578 -81.232 35 3751.91 -6990.07 2042.97 65572
-38.5244 -81.232 35 3734.34 -6955.12 2063.53 65572
-38.191 -81.232 35 3748.83 -6984.48 2044.31 65572
-37.8576 -81.232 35 3753.54 -6999.16 2034.82 65572
-37.5242 -81.232 35 4643.68 -8844.81 924.373 81956
-37.1908 -81.232 35 4644.67 -8795.6 950.362 81956
-36.8573 -81.232 35 4644.93 -8842.79 924.518 81956
-36.5239 -81.232 35 3750.18 -6999 2031.27 65572
-36.1905 -81.232 35 3741.58 -6985.9 2038.19 65572
-35.8571 -81.232 35 3723.25 -6947.53 2060.21 65572
-35.5237 -81.232 35 3738.94 -6983.39 2036.75 65572
-35.1903 -81.232 35 3723.56 -6951.47 2054.8 65572
-34.8569 -81.232 35 3714.39 -6933.13 2064.66 65572
-34.5234 -81.232 35 3714.25 -6934.44 2062.67 65572
-34.19 -81.232 35 3709.4 -6925.78 2066.99 65572
-33.8566 -81.232 35 3707.83 -6924.08 2067.17 65572
-33.5232 -81.232 35 3726.2 -6963.55 2042.12 65572
-33.1898 -81.232 35 4574.93 -8789.78 952.224 81956
-32.8564 -81.232 35 4559.38 -8739.27 980.436 81956
-32.523 -81.232 35 4559.73 -8743.78 976.399 81956
-32.1896 -81.232 35 4506.59 -8662.14 1025.46 81956
-31.8561 -81.232 35 3739.56 -7019.23 2004.87 65572
-31.5227 -81.232 35 3722.51 -6978.31 2030.21 65572
-31.1893 -81.232 35 3715.85 -6957.52 2043.95 65572
-30.8559 -81.232 35 3703.28 -6928.64 2060.09 65572
-30.5225 -81.232 35 3715.98 -6957.99 2041.65 65572
-30.1891 -81.232 35 3714.46 -6954.78 2040 65572
-29.8557 -81.232 35 3679.21 -6876.49 2084.69 65572
-29.5222 -81.232 35 3679.95 -6881.16 2080.34 65572
-29.1888 -81.232 35 3679.92 -6881.54 2078.5 65572
-28.8554 -81.232 35 3677.62 -6879.75 2079.72 65572
-28.522 -81.232 35 3676.62 -6876.97 2080.06 65572
-28.1886 -81.232 35 3674.03 -6875.21 2080.08 65572
-27.8552 -81.232 35 3672.98 -6873.16 2079.86 65572
-27.5218 -81.232 35 3671.48 -6871.59 2079.37 65572
-27.1883 -81.232 35 3670.06 -6870 2078.85 65572
-26.8549 -81.232 35 3667.99 -6870.43 2077.35 65572
-26.5215 -81.232 35 3663.52 -6868.16 2077.71 65572
-26.1881 -81.232 35 3662.72 -6864.95 2078.06 65572
-25.8547 -81.232 35 3655.92 -6863.39 2078.53 65572
-25.5213 -81.232 35 3675.82 -6901.34 2053.83 65572
